id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42622746,Condo in Athens · ★4.75 · 3 bedrooms · 8 beds · 2 baths,110986294,Almi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9787305,23.72957067,Entire home/apt,213,1,32,8/13/2023,1.23,3,242,13,1459162
42623983,Rental unit in Athina · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,36328464,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97763,23.72468,Entire home/apt,86,1,86,9/1/2023,2.01,9,332,22,1499964
43340114,Rental unit in Athens  · 2 bedrooms · 4 beds · 1 bath,34755680,Irena-Areti,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958443,23.719353,Entire home/apt,100,3,1,7/1/2022,0.07,2,250,0,1033064
43425706,Rental unit in Athina · ★4.76 · 1 bedroom · 1 bed · 1 bath,346117106,"Charles,Zi-Qing",,ΠΕΤΡΑΛΩΝΑ,37.96692,23.70748,Entire home/apt,50,2,17,9/10/2023,0.44,1,292,6,1705924
43342452,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,194133744,Eleni & Athina,,ΖΑΠΠΕΙΟ,37.96758,23.73166,Entire home/apt,114,1,7,11/17/2021,0.26,21,307,0,1868062
43345668,"Rental unit in Ερυθρος Σταυρος, Αμπελοκηποι  Αθηνα · ★4.82 · 2 bedrooms · 4 beds · 1 bath",100059335,Vana,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99194,23.7685,Entire home/apt,50,1,205,9/9/2023,5.25,3,342,32,1023730
43347219,Rental unit in Athina · 2 bedrooms · 5 beds · 1 bath,177652269,Alex,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96502,23.72619,Entire home/apt,80,2,0,,,1,0,0,1020150
43447120,Aparthotel in Athina · 1 bedroom · 1 bed · 1 bath,346342382,Ciel Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97551727,23.72875595,Entire home/apt,137,1,1,6/7/2020,0.02,6,277,0,1191463
43452457,Home in Monemvasia  · 3 bedrooms · 2 beds · 3 baths,183622336,Terry,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96222,23.72359,Entire home/apt,307,3,0,,,1,0,0,
43349138,Rental unit in Athens · 1 bedroom · 1 bed · 1 bath,345287621,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9912,23.76077,Entire home/apt,45,3,2,11/21/2022,0.05,1,0,1,987978
43463090,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,180724995,Co And Living,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98531,23.74165,Entire home/apt,115,120,0,,,13,0,0,
43385627,Home in Athina · ★4.70 · 2 bedrooms · 2 beds · 1 bath,5145630,Dimitrios,,ΚΕΡΑΜΕΙΚΟΣ,37.98381,23.71589,Entire home/apt,32,3,10,1/2/2022,0.26,1,88,0,992490
43413046,Rental unit in Athina · ★4.57 · 2 bedrooms · 2 beds · 1 bath,345965606,Olga,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96528,23.72971,Entire home/apt,64,2,42,9/14/2023,1.11,1,229,25,980531
43466194,Condo in Athina · ★5.0 · 2 bedrooms · 3 beds · 1 bath,459840880,Paulina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95624,23.72638,Entire home/apt,48,2,6,8/2/2023,0.61,1,232,6,1618810
43484889,Aparthotel in Athina · 1 bedroom · 3 beds · 1 bath,346342382,Ciel Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97551727,23.72875595,Entire home/apt,139,1,0,,,6,269,0,1191479
43414522,Condo in Athens · ★4.90 · 1 bedroom · 1 bed · 1 bath,5593322,Amalia,,ΚΟΛΩΝΑΚΙ,37.97859,23.74026,Entire home/apt,100,3,52,9/12/2023,1.3,4,154,11,1372659
43491242,Rental unit in Athina · ★4.70 · 2 bedrooms · 2 beds · 1.5 baths,346649977,Tourigo,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95728,23.72691,Entire home/apt,129,2,61,7/30/2023,1.6,13,336,14,1910520
43493055,Aparthotel in Athina · 1 bedroom · 2 beds · 1 bath,346342382,Ciel Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97551727,23.72875595,Entire home/apt,130,1,1,1/18/2023,0.12,6,269,1,1191484
43493183,Aparthotel in Athina · 1 bedroom · 2 beds · 1 bath,346342382,Ciel Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97551727,23.72875595,Entire home/apt,131,1,0,,,6,276,0,1191421
43418114,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,345597932,Vasiliki,,ΘΗΣΕΙΟ,37.97656,23.71967,Entire home/apt,70,2,2,7/8/2023,0.58,1,325,2,110261
43494802,Rental unit in Athina · ★4.54 · 1 bedroom · 1 bed · 1 bath,284183363,Elena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97266,23.73324,Entire home/apt,79,1,126,9/12/2023,3.17,1,137,54,1410029
43494908,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,512770001,Maria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98363,23.74013,Entire home/apt,43,1,3,7/18/2020,0.08,15,0,0,1041304
43823393,Rental unit in Athina · ★4.86 · 2 bedrooms · 3 beds · 2 baths,195124940,Νικος,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97832,23.72343,Entire home/apt,216,2,149,9/7/2023,3.89,2,327,63,1123482
43501418,Rental unit in Athina · ★3.67 · 1 bedroom · 1 bath,47243951,Effrossyni,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99959,23.73254,Private room,20,120,3,9/8/2023,0.23,16,65,2,999473
43501599,Rental unit in Athina · 1 bedroom · 1 bed · 1 shared bath,47243951,Effrossyni,,ΚΥΨΕΛΗ,37.99967,23.73461,Private room,20,15,2,8/25/2023,0.05,16,220,1,999520
43501677,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,47243951,Effrossyni,,ΚΥΨΕΛΗ,37.99734,23.7329,Private room,15,120,3,4/8/2023,0.23,16,111,1,836598
43824542,Rental unit in Athina · ★4.94 · 2 bedrooms · 2 beds · 3 baths,195124940,Νικος,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97629,23.72302,Entire home/apt,183,2,159,9/8/2023,4.24,2,339,49,1123482
43825667,Rental unit in Athina · ★4.79 · 4 bedrooms · 4 beds · 2 baths,112527018,Toni,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98115,23.73625,Entire home/apt,141,1,190,9/7/2023,4.92,51,110,84,979129
43834227,Rental unit in Athens · ★4.94 · 1 bedroom · 1 bed · 1 bath,350581122,Nikitas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98606,23.71962,Entire home/apt,92,2,130,9/12/2023,3.35,1,136,39,2194054
43502239,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,346967256,Παναγιωτα,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99607,23.73184,Entire home/apt,80,2,0,,,1,365,0,1404330
43838535,Rental unit in Athina · ★4.17 · 4 bedrooms · 7 beds · 1.5 baths,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.99839,23.73395,Entire home/apt,85,2,6,9/10/2022,0.16,44,0,0,913520
43522521,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,347252565,Mary,,ΚΥΨΕΛΗ,38.00123,23.73909,Entire home/apt,32,5,4,6/20/2022,0.1,1,193,0,576731
43839243,Rental unit in Athens · ★4.76 · 1 bedroom · 1 bed · 1 bath,149346682,MyGreek,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96597,23.72605,Entire home/apt,95,1,54,7/2/2023,1.41,21,0,5,1012756
43847945,Rental unit in Athina · ★5.0 · 3 bedrooms · 5 beds · 2 baths,349458522,TravelStaytion,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95311,23.72649,Entire home/apt,70,4,4,6/25/2023,0.17,5,61,2,540341
43524526,Condo in Athina · ★4.73 · 1 bedroom · 2 beds · 1 bath,439639250,Vasilis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99201,23.72222,Entire home/apt,47,1,22,4/29/2023,0.55,1,298,5,995606
43863574,Rental unit in Athina · ★5.0 · 2 bedrooms · 3 beds · 1 bath,350535622,Καλλιοπη,,ΠΕΤΡΑΛΩΝΑ,37.97594,23.71329,Entire home/apt,65,3,6,8/2/2023,0.15,1,249,1,1014398
43869586,Rental unit in Athina · ★4.76 · 1 bedroom · 2 beds · 1 bath,123074489,Homer & Isabella,,ΘΗΣΕΙΟ,37.97579956,23.71800041,Entire home/apt,386,1,129,9/5/2023,3.34,56,345,48,2231129
43541246,Rental unit in Athina · ★4.84 · 1 bedroom · 1 bed · 1 bath,347529208,Charilaos,,ΠΑΤΗΣΙΑ,38.0086,23.73669,Entire home/apt,42,2,19,5/15/2023,0.56,1,294,2,664174
43869970,Rental unit in Athina · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,145467916,Giannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97107315,23.73133659,Entire home/apt,151,1,21,6/28/2023,0.56,4,330,4,974211
43543225,Rental unit in Athina · ★4.58 · 1 bedroom · 1 bed · 1 bath,184475405,Afroditi,,ΚΟΛΟΚΥΝΘΟΥ,37.99925,23.71262,Entire home/apt,45,1,72,8/21/2023,1.92,3,361,31,1087463
43557996,Rental unit in Αθήνα · ★4.87 · 1 bedroom · 1 bed · 1 bath,47815648,Athenian Home,,ΝΙΡΒΑΝΑ,38.01034,23.72228,Entire home/apt,41,1,85,9/15/2023,2.12,7,346,28,1963995
43874939,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,351099042,Σοφία,,ΚΥΨΕΛΗ,37.99846,23.73615,Entire home/apt,50,5,4,8/31/2023,0.11,1,58,1,1263160
43879292,Rental unit in Athina · 2 bedrooms · 1 bath,187720552,Marianna,,ΝΙΡΒΑΝΑ,38.01222,23.72854,Entire home/apt,59,5,1,6/21/2021,0.04,40,180,0,450388
43564123,Rental unit in Athina · ★4.62 · 2 bedrooms · 5 beds · 2 baths,240010333,Δημήτριος,,ΖΑΠΠΕΙΟ,37.96706,23.73198,Entire home/apt,79,2,122,9/11/2023,3.02,3,309,40,527524
43881373,Rental unit in Athina · ★5.0 · Studio · 2 beds · 1 bath,344915065,The Square Six,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97449,23.73214,Entire home/apt,150,2,3,3/29/2021,0.08,6,305,0,957171
43886401,Rental unit in Athina · ★4.67 · Studio · 2 beds · 1 bath,344915065,The Square Six,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97449,23.73214,Entire home/apt,106,2,3,5/18/2021,0.09,6,305,0,957230
43886513,Rental unit in Athina · ★4.60 · 3 bedrooms · 5 beds · 2 baths,94081573,Demetris,,ΒΟΤΑΝΙΚΟΣ,37.97843,23.70917,Entire home/apt,75,1,68,6/30/2023,1.73,7,171,18,895587
43887654,Home in Athina · ★4.95 · 2 bedrooms · 2 beds · 1 bath,351300771,Ευδοκια,,ΠΑΤΗΣΙΑ,38.01319,23.7334,Entire home/apt,50,2,149,9/19/2023,3.8,1,322,62,855792
43574660,Serviced apartment in Athina · 5 bedrooms · 3 beds · 1 private bath,347861731,Κουσίδης,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98855,23.72361,Private room,60,1,0,,,1,180,0,
43574852,Rental unit in Athina · ★4.63 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΚΕΡΑΜΕΙΚΟΣ,37.98119,23.71851,Entire home/apt,88,1,269,9/6/2023,6.71,78,41,75,1002465
43887746,Rental unit in Athina · Studio · 2 beds · 1 bath,344915065,The Square Six,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97559,23.73313,Entire home/apt,119,2,1,10/30/2020,0.03,6,317,0,957273
43890386,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,149586780,Έλενα,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98539,23.74158,Entire home/apt,35,1,6,9/21/2020,0.16,1,0,0,1003265
43903365,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,351458894,Panagiotis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00194,23.72364,Entire home/apt,40,3,0,,,2,0,0,
43575242,Rental unit in Athina · ★4.33 · 1 bedroom · 2 beds · 1 bath,347273131,Estia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97306,23.73434,Entire home/apt,106,2,40,9/9/2023,1.02,2,310,23,1011291
43577048,Rental unit in Athina · ★4.60 · 3 bedrooms · 3 beds · 1.5 baths,346649977,Tourigo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98662,23.73538,Entire home/apt,105,3,35,8/6/2023,0.89,13,355,7,1911739
43911364,Condo in Athina · ★4.83 · Studio · 1 bed · 1 bath,63254532,Stavros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9593,23.72932,Entire home/apt,42,1,228,9/18/2023,5.8,5,147,74,1042698
43918451,Rental unit in Athina · ★4.95 · 1 bedroom · 1 bed · 1 bath,87719671,Sotiris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99084,23.73089,Entire home/apt,55,2,19,9/17/2023,0.54,1,356,8,1083270
43577962,Rental unit in Athina · 1 bedroom · 2 beds · 1 private bath,50987302,Yiannis,,ΚΟΛΩΝΑΚΙ,37.97843,23.74273,Private room,98,15,0,,,2,365,0,
43578502,Rental unit in Athina · ★4.63 · 1 bedroom · 1 bed · 1 bath,346649977,Tourigo,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96378,23.7285,Entire home/apt,61,2,32,9/16/2023,0.81,13,352,13,2318264
43922260,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,351458894,Panagiotis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.0017,23.72367,Entire home/apt,40,3,0,,,2,0,0,
43922966,Loft in Athina · ★4.98 · Studio · 2 beds · 1 bath,3421891,Peter,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97563,23.73061,Entire home/apt,151,2,187,9/18/2023,4.8,5,268,63,991260
43590057,Rental unit in Athina · ★4.70 · 2 bedrooms · 3 beds · 1 bath,68244415,Kalypso,,ΚΟΛΩΝΑΚΙ,37.97772,23.74178,Entire home/apt,60,1,10,7/31/2023,0.57,2,344,6,1001872
43935155,Rental unit in Athina · ★4.84 · 1 bedroom · 1 bed · 1 bath,134044000,Alexander,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97987747,23.72650909,Entire home/apt,125,2,61,9/7/2023,1.61,2,161,23,2321090
43593997,Rental unit in Athina · ★4.75 · 3 bedrooms · 3 beds · 1 bath,19998657,Kostas,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99529,23.77143,Entire home/apt,86,2,12,4/4/2023,0.33,1,170,2,
43936342,Condo in Athina · ★4.87 · 1 bedroom · 2 beds · 1 bath,133627331,Maria,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9889,23.72483,Entire home/apt,52,2,60,9/14/2023,1.53,1,102,18,1066550
43940584,Hotel in Athina · 1 bedroom · 1 bed · 1 private bath,350804454,Selina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98187,23.72421,Private room,146,1,0,,,4,358,0,Exempt
43603041,Rental unit in Athina · ★4.73 · Studio · 2 beds · 1 bath,111897946,Iva,,ΝΙΡΒΑΝΑ,38.00717,23.72706,Entire home/apt,25,2,48,9/16/2023,1.27,1,131,17,1896893
43940746,Hotel in Athina · 1 bedroom · 2 beds · 1 shared bath,350804454,Selina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.980946,23.725151,Private room,193,1,0,,,4,361,0,Exempt
43603168,Home in Athina · ★5.0 · 2 bedrooms · 4 beds · 2 baths,348102748,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97372,23.72806,Entire home/apt,290,2,56,9/6/2023,1.99,1,246,30,999134
43940768,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,95461128,Margarita & Ioannis,,ΑΝΩ ΚΥΨΕΛΗ,38.00461,23.74145,Entire home/apt,70,3,7,10/3/2021,0.18,1,178,0,895532
43942069,Hotel in Athina · 1 bedroom · 2 beds · 1 private bath,350804454,Selina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98059,23.72611,Private room,180,1,0,,,4,357,0,Exempt
43608276,Rental unit in Athina · 1 bedroom · 2 shared baths,47243951,Effrossyni,,ΠΑΤΗΣΙΑ,38.01299,23.73381,Private room,20,120,1,7/26/2022,0.07,16,229,0,1232072
43942173,Rental unit in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,351866876,Maria,,ΑΝΩ ΚΥΨΕΛΗ,38.00777,23.7369,Entire home/apt,50,2,9,1/4/2021,0.23,1,47,0,1020640
43946228,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,240693449,Manolis,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00691,23.73339,Entire home/apt,31,1,0,,,2,0,0,
43611543,Rental unit in Athina · ★4.98 · 2 bedrooms · 3 beds · 1 bath,348194810,Δημήτριος,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96209,23.73103,Entire home/apt,60,1,111,9/12/2023,4.23,1,317,47,999316
43953071,Rental unit in Athina · ★4.75 · 1 bedroom · 1 bed · 1 bath,86859429,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9634,23.71932,Entire home/apt,45,1,12,8/2/2023,0.57,1,341,7,963822
43619579,Rental unit in Athina · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,222306652,Stylish Stays,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97842,23.7289,Entire home/apt,376,2,216,9/13/2023,5.55,8,300,60,1000005
43622298,Rental unit in Athina · 1 bedroom · 2.5 shared baths,47243951,Effrossyni,,ΠΑΤΗΣΙΑ,38.01178,23.73359,Private room,20,120,1,6/28/2023,0.35,16,210,1,1232110
43975416,Rental unit in Athina · ★4.82 · 2 bedrooms · 3 beds · 1 bath,189692405,Konstantina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97764,23.72999,Entire home/apt,136,1,22,8/25/2023,0.61,6,350,4,1729492
43976297,Condo in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,42755842,Youla,,ΙΛΙΣΙΑ,37.97438,23.74755,Entire home/apt,62,1,27,7/24/2023,0.98,18,349,16,1010980
43624579,Rental unit in Athina · ★4.54 · 1 bedroom · 1 bed · 1 bath,240010333,Δημήτριος,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96106,23.7279,Entire home/apt,33,1,69,8/31/2023,1.73,3,341,34,1639048
43980955,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,42755842,Youla,,ΠΑΓΚΡΑΤΙ,37.97352,23.74762,Entire home/apt,67,1,20,9/17/2023,0.71,18,356,6,1010996
43633273,Rental unit in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,222306652,Stylish Stays,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97767,23.72447,Entire home/apt,110,2,92,9/16/2023,2.34,8,344,27,2308420
43990109,Rental unit in Athina · ★4.75 · 1 bedroom · 2 beds · 1 bath,28731977,Antonios,,ΑΚΡΟΠΟΛΗ,37.96574,23.71486,Entire home/apt,55,5,4,9/21/2021,0.11,1,139,0,995399
43633650,Rental unit in Athina · ★4.86 · 1 bedroom · 2 beds · 1 bath,222306652,Stylish Stays,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97927,23.72501,Entire home/apt,110,2,57,9/14/2023,1.45,8,330,22,2308436
43991360,Rental unit in Menemeni · ★4.75 · 1 bedroom · 2 beds · 1 bath,123074489,Homer & Isabella,,ΑΜΠΕΛΟΚΗΠΟΙ,37.995506,23.765224,Entire home/apt,79,2,83,9/5/2023,2.14,56,317,18,1767190
43992679,Rental unit in Athina · ★4.57 · 1 bedroom · 2 beds · 1 bath,352470004,Alexandros,,ΓΚΑΖΙ,37.9767,23.70794,Entire home/apt,55,2,58,9/1/2023,1.52,1,341,24,985540
43633900,Rental unit in Athina · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,270512021,Nathalie,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96541,23.72337,Entire home/apt,151,3,33,9/20/2023,1.22,2,227,17,926584
43637403,Rental unit in Athina · ★4.82 · 1 bedroom · 2 beds · 1 bath,240010333,Δημήτριος,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98706,23.76389,Entire home/apt,49,2,130,9/2/2023,3.24,3,174,24,1407060
44002050,Rental unit in Athina · ★4.65 · 2 bedrooms · 4 beds · 2 baths,47617379,Athens Houses,,ΚΟΛΩΝΟΣ,37.99576,23.71751,Entire home/apt,79,2,19,9/10/2023,0.51,16,0,6,2095325
44009874,Rental unit in Athina · ★4.92 · 1 bedroom · 2 beds · 1 bath,1167063,Dimi David,,ΣΤΑΔΙΟ,37.96984,23.74168,Entire home/apt,74,1,24,5/4/2023,0.66,26,291,6,1152147
43639572,Rental unit in Athina · ★5.0 · 2 bedrooms · 3 beds · 2 baths,67732810,Dimitris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96306,23.7299,Entire home/apt,80,3,8,7/31/2023,0.21,1,167,3,1047528
44012619,Rental unit in Athina · ★4.77 · 1 bedroom · 1 bed · 1 bath,74343759,Stelios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.961658,23.723265,Entire home/apt,38,2,126,11/9/2022,3.21,22,0,6,1099991
44022403,Home in Athina · ★4.81 · 2 bedrooms · 3 beds · 1.5 baths,351500187,'Αννα,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01749,23.74055,Entire home/apt,49,2,52,9/17/2023,1.34,1,335,19,1025755
43652786,Place to stay in Athina · ★4.50 · 1 bedroom · 1 bed · 2 baths,722460,George,,ΛΥΚΑΒΗΤΤΟΣ,37.98075,23.74385,Entire home/apt,31,2,20,9/18/2023,0.54,2,96,7,1623781
44033344,Rental unit in Athina · ★4.80 · 1 bedroom · 1 bed · 1 bath,107792331,Stefan,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95307,23.72213,Entire home/apt,47,1,94,9/16/2023,2.4,13,343,40,1401892
43662192,Tiny home in Athina · 1 bed · 1 bath,5405197,Mimi,,ΛΥΚΑΒΗΤΤΟΣ,37.98331,23.74176,Entire home/apt,45,3,2,8/31/2020,0.05,1,136,0,1062935
44035369,Rental unit in Athina · ★5.0 · 1 bedroom · 4 beds · 1 bath,79178113,Martha,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00836,23.73255,Entire home/apt,33,3,6,8/17/2023,0.16,1,46,1,994045
43673431,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,111414340,George,,ΚΟΛΩΝΑΚΙ,37.97948,23.74003,Entire home/apt,50,2,2,8/11/2023,0.63,1,81,2,426887
43685407,Rental unit in Athina · 1 bedroom · 1 bed · 1.5 baths,197432337,Yiannis,,ΠΑΓΚΡΑΤΙ,37.97106,23.74234,Entire home/apt,40,2,2,10/29/2022,0.13,2,250,1,961880
44038277,Rental unit in Athina · ★4.80 · 1 bedroom · 1 bed · 1 bath,282524868,Rena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96359,23.72124,Entire home/apt,44,2,76,9/13/2023,2.69,1,349,43,1032673
44043024,Townhouse in Athina · ★4.95 · 5 bedrooms · 10 beds · 3 baths,32601523,Stella And Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96572,23.72446,Entire home/apt,364,1,95,9/17/2023,2.43,26,318,33,983340
43689145,Rental unit in Athina · ★4.88 · 1 bedroom · 3 beds · 1 bath,241399636,Leonidas,,ΓΟΥΒΑ,37.96098,23.73891,Entire home/apt,55,5,8,8/27/2023,0.21,2,64,4,1003897
44046043,Rental unit in Athens · 1 bedroom · 2 beds · 1 bath,30396262,Sofia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9959,23.72866,Entire home/apt,55,7,2,6/13/2022,0.05,1,348,0,700590
43692820,Rental unit in Athina · ★4.94 · 2 bedrooms · 2 beds · 1 bath,348987517,Χρήστος,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96467,23.72557,Entire home/apt,89,2,52,9/4/2023,1.39,1,361,27,1003669
44048481,Rental unit in Athina · 1 bedroom · 1 bed · 2 shared baths,47243951,Effrossyni,,ΠΑΤΗΣΙΑ,38.01174,23.73364,Private room,20,120,2,8/4/2022,0.05,16,263,0,1018741
43694172,Condo in Athina · ★4.76 · 1 bedroom · 1 bed · 1 bath,63254532,Stavros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96019,23.73163,Entire home/apt,52,1,156,8/22/2023,3.94,5,147,44,1042884
44054430,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,131082877,Alexandra,,ΚΟΛΩΝΑΚΙ,37.97879,23.74334,Entire home/apt,150,1,0,,,1,0,0,1846221
44055568,Rental unit in Athina · ★5.0 · 3 bedrooms · 8 beds · 3 baths,353193631,Emmanouil,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97738,23.73114,Entire home/apt,293,1,3,5/19/2023,0.21,5,96,1,1030910
44068155,Rental unit in Athina · ★4.91 · 1 bedroom · 3 beds · 1 bath,353193631,Emmanouil,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97669,23.73215,Entire home/apt,75,1,43,6/20/2023,1.12,5,293,6,1010338
